query,symbol
4508,ATP6
537,ATP6AP1
158960,ATP6AP1-DT
92270,ATP6AP1L
10159,ATP6AP2
535,ATP6V0A1
23545,ATP6V0A2
50617,ATP6V0A4
533,ATP6V0B
527,ATP6V0C
442211,ATP6V0CP3
9114,ATP6V0D1
101927837,ATP6V0D1-DT
245972,ATP6V0D2
8992,ATP6V0E1
155066,ATP6V0E2
401431,ATP6V0E2-AS1
523,ATP6V1A
525,ATP6V1B1
101927750,ATP6V1B1-AS1
526,ATP6V1B2
528,ATP6V1C1
245973,ATP6V1C2
51382,ATP6V1D
529,ATP6V1E1
90423,ATP6V1E2
9296,ATP6V1F
9550,ATP6V1G1
534,ATP6V1G2
100532737,ATP6V1G2-DDX39B
127124,ATP6V1G3
51606,ATP6V1H
538,ATP7A
540,ATP7B
4509,ATP8
10396,ATP8A1
51761,ATP8A2
5205,ATP8B1
100505549,ATP8B1-AS1
57198,ATP8B2
148229,ATP8B3
79895,ATP8B4
158381,ATP8B5P
10079,ATP9A
374868,ATP9B
64756,ATPAF1
91647,ATPAF2
134145,ATPSCKMT
545,ATR
51374,ATRAID
84126,ATRIP
8455,ATRN
26033,ATRNL1
546,ATRX
6310,ATXN1
101928433,ATXN1-AS1
25814,ATXN10
342371,ATXN1L
6311,ATXN2
102723619,ATXN2-AS
11273,ATXN2L
4287,ATXN3
92552,ATXN3L
6314,ATXN7
222255,ATXN7L1
127002,ATXN7L2
56970,ATXN7L3
101926967,ATXN7L3-AS1
552889,ATXN7L3B
6315,ATXN8OS
549,AUH
79000,AUNIP
550,AUP1
6790,AURKA
54998,AURKAIP1
6791,AURKAP1
9212,AURKB
6795,AURKC
26053,AUTS2
57099,AVEN
10677,AVIL
23080,AVL9
551,AVP
60370,AVPI1
552,AVPR1A
553,AVPR1B
554,AVPR2
158833,AWAT1
158835,AWAT2
126859,AXDND1
8312,AXIN1
8313,AXIN2
558,AXL
563,AZGP1
646282,AZGP1P1
64343,AZI2
51582,AZIN1
113451,AZIN2
566,AZU1
567,B2M
8706,B3GALNT1
148789,B3GALNT2
8708,B3GALT1
8707,B3GALT2
8705,B3GALT4
10317,B3GALT5
114041,B3GALT5-AS1
126792,B3GALT6
100288842,B3GALT9
27087,B3GAT1
283177,B3GAT1-DT
135152,B3GAT2
26229,B3GAT3
145173,B3GLCT
10678,B3GNT2
10331,B3GNT3
79369,B3GNT4
84002,B3GNT5
192134,B3GNT6
93010,B3GNT7
374907,B3GNT8
84752,B3GNT9
146712,B3GNTL1
2583,B4GALNT1
124872,B4GALNT2
283358,B4GALNT3
338707,B4GALNT4
2683,B4GALT1
101929639,B4GALT1-AS1
8704,B4GALT2
8703,B4GALT3
8702,B4GALT4
100874201,B4GALT4-AS1
9334,B4GALT5
9331,B4GALT6
11285,B4GALT7
11041,B4GAT1
102724064,B4GAT1-DT
27077,B9D1
80776,B9D2
79870,BAALC
100499183,BAALC-AS1
157556,BAALC-AS2
570,BAAT
29086,BABAM1
9577,BABAM2
100302650,BABAM2-AS1
23621,BACE1
100379571,BACE1-AS
25825,BACE2
571,BACH1
100874322,BACH1-IT2
60468,BACH2
572,BAD
573,BAG1
9532,BAG2
9531,BAG3
9530,BAG4
9529,BAG5
7917,BAG6
574,BAGE
85319,BAGE2
85318,BAGE3
85317,BAGE4
57597,BAHCC1
22893,BAHD1
10458,BAIAP2
440465,BAIAP2-DT
55971,BAIAP2L1
80115,BAIAP2L2
8938,BAIAP3
578,BAK1
339862,BALR6
25805,BAMBI
100885775,BANCR
8815,BANF1
140836,BANF2
55024,BANK1
54971,BANP
8314,BAP1
580,BARD1
56751,BARHL1
343472,BARHL2
56033,BARX1
101928040,BARX1-DT
8538,BARX2
10409,BASP1
285696,BASP1-AS1
646201,BASP1P1
10538,BATF
116071,BATF2
55509,BATF3
581,BAX
11177,BAZ1A
9031,BAZ1B
11176,BAZ2A
29994,BAZ2B
643072,BAZ2B-AS1
27113,BBC3
92482,BBIP1
79095,BBLN
80127,BBOF1
8424,BBOX1
103695435,BBOX1-AS1
582,BBS1
79738,BBS10
166379,BBS12
583,BBS2
585,BBS4
129880,BBS5
55212,BBS7
27241,BBS9
56987,BBX
4059,BCAM
63827,BCAN
55973,BCAP29
10134,BCAP31
9564,BCAR1
8412,BCAR3
100129046,BCAR3-AS1
400500,BCAR4
8537,BCAS1
10286,BCAS2
54828,BCAS3
55653,BCAS4
586,BCAT1
587,BCAT2
56647,BCCIP
144233,BCDIN3D
100286844,BCDIN3D-AS1
590,BCHE
593,BCKDHA
594,BCKDHB
10295,BCKDK
8915,BCL10
646626,BCL10-AS1
53335,BCL11A
64919,BCL11B
596,BCL2
597,BCL2A1
598,BCL2L1
10017,BCL2L10
10018,BCL2L11
83596,BCL2L12
23786,BCL2L13
79370,BCL2L14
440603,BCL2L15
599,BCL2L2
100529063,BCL2L2-PABPN1
602,BCL3
604,BCL6
255877,BCL6B
605,BCL7A
9275,BCL7B
9274,BCL7C
607,BCL9
283149,BCL9L
9774,BCLAF1
256643,BCLAF3
53630,BCO1
83875,BCO2
54880,BCOR
63035,BCORL1
286554,BCORP1
613,BCR
400892,BCRP2
644165,BCRP3
617,BCS1L
618,BCYRN1
622,BDH1
56898,BDH2
623,BDKRB1
624,BDKRB2
627,BDNF
497258,BDNF-AS
55814,BDP1
146227,BEAN1
101927726,BEAN1-AS1
8678,BECN1
441925,BECN2
57596,BEGAIN
139105,BEND2
57673,BEND3
650623,BEND3P3
389206,BEND4
79656,BEND5
221336,BEND6
222389,BEND7
7439,BEST1
54831,BEST2
144453,BEST3
266675,BEST4
10282,BET1
51272,BET1L
55859,BEX1
84707,BEX2
27018,BEX3
56271,BEX4
340542,BEX5
51283,BFAR
631,BFSP1
8419,BFSP2
85003,BFSP2-AS1
632,BGLAP
103344929,BGLT3
633,BGN
168620,BHLHA15
727857,BHLHA9
27319,BHLHE22
401463,BHLHE22-AS1
128408,BHLHE23
8553,BHLHE40
100507582,BHLHE40-AS1
79365,BHLHE41
635,BHMT
23743,BHMT2
80114,BICC1
636,BICD1
23299,BICD2
92558,BICDL1
146439,BICDL2
29998,BICRA
23506,BICRAL
637,BID
638,BIK
274,BIN1
51411,BIN2
55909,BIN3
80094,BIN3-IT1
329,BIRC2
330,BIRC3
332,BIRC5
57448,BIRC6
103752586,BIRC6-AS2
79444,BIRC7
112401,BIRC8
54841,BIVM
100533467,BIVM-ERCC5
101669762,BLACAT1
338436,BLACE
10904,BLCAP
414899,BLID
640,BLK
641,BLM
642,BLMH
29760,BLNK
2647,BLOC1S1
100528022,BLOC1S1-RDH5
282991,BLOC1S2
388552,BLOC1S3
55330,BLOC1S4
63915,BLOC1S5
100526836,BLOC1S5-TXNDC5
26258,BLOC1S6
84162,BLTP1
9703,BLTP2
54887,BLTP3A
23074,BLTP3B
644,BLVRA
645,BLVRB
8548,BLZF1
406,BMAL1
56938,BMAL2
101928646,BMAL2-AS1
89927,BMERB1
90427,BMF
648,BMI1
649,BMP1
27302,BMP10
9210,BMP15
650,BMP2
55589,BMP2K
651,BMP3
652,BMP4
653,BMP5
654,BMP6
655,BMP7
102723590,BMP7-AS1
353500,BMP8A
656,BMP8B
168667,BMPER
657,BMPR1A
658,BMPR1B
100507012,BMPR1B-DT
659,BMPR2
9790,BMS1
399761,BMS1P1
101929959,BMS1P14
101101776,BMS1P17
414763,BMS1P18
642826,BMS1P2
96610,BMS1P20
100288974,BMS1P21
729096,BMS1P4
154743,BMT2
660,BMX
101928745,BNAT1
646,BNC1
54796,BNC2
662,BNIP1
663,BNIP2
664,BNIP3
665,BNIP3L
389384,BNIP5
149428,BNIPL
91653,BOC
91272,BOD1
259282,BOD1L1
284257,BOD1L2
666,BOK
100379249,BOK-AS1
51027,BOLA1
552900,BOLA2
654483,BOLA2B
388962,BOLA3
100507171,BOLA3-DT
66037,BOLL
23246,BOP1
79866,BORA
118426,BORCS5
54785,BORCS6
119032,BORCS7
100528007,BORCS7-ASMT
729991,BORCS8
4207,BORCS8-MEF2B
60467,BPESC1
669,BPGM
670,BPHL
671,BPI
51297,BPIFA1
140683,BPIFA2
128861,BPIFA3
317716,BPIFA4P
92747,BPIFB1
80341,BPIFB2
359710,BPIFB3
149954,BPIFB4
128859,BPIFB6
254240,BPIFC
10380,BPNT1
54928,BPNT2
2186,BPTF
9083,BPY2
442867,BPY2B
442868,BPY2C
673,BRAF
8315,BRAP
221927,BRAT1
672,BRCA1
675,BRCA2
79184,BRCC3
23774,BRD1
6046,BRD2
8019,BRD3
266655,BRD3OS
23476,BRD4
29117,BRD7
23629,BRD7P3
10902,BRD8
65980,BRD9
676,BRDT
643486,BRDTP1
2972,BRF1
55290,BRF2
25798,BRI3
140707,BRI3BP
283870,BRICD5
1620,BRINP1
57795,BRINP2
339479,BRINP3
101929120,BRINP3-DT
83990,BRIP1
55299,BRIX1
55845,BRK1
79173,BRME1
25855,BRMS1
84312,BRMS1L
148362,BROX
7862,BRPF1
27154,BRPF3
102723648,BRPF3-AS1
680,BRS3
84446,BRSK1
9024,BRSK2
54014,BRWD1
100874093,BRWD1-AS1
103091865,BRWD1-AS2
254065,BRWD3
26580,BSCL2
55108,BSDC1
682,BSG
8927,BSN
100132677,BSN-DT
7809,BSND
100131137,BSPH1
54836,BSPRY
683,BST1
684,BST2
390259,BSX
9044,BTAF1
53339,BTBD1
84280,BTBD10
118663,BTBD16
388419,BTBD17
643376,BTBD18
149478,BTBD19
55643,BTBD2
22903,BTBD3
90135,BTBD6
55727,BTBD7
284697,BTBD8
114781,BTBD9
101929425,BTBD9-AS1
685,BTC
686,BTD
689,BTF3
91408,BTF3L4
690,BTF3P11
694,BTG1
101928617,BTG1-DT
7832,BTG2
730227,BTG2-DT
10950,BTG3
54766,BTG4
695,BTK
151888,BTLA
696,BTN1A1
11120,BTN2A1
10385,BTN2A2
54718,BTN2A3P
11119,BTN3A1
11118,BTN3A2
10384,BTN3A3
100129094,BTNL10P
56244,BTNL2
10917,BTNL3
79908,BTNL8
153579,BTNL9
8945,BTRC
699,BUB1
701,BUB1B
9184,BUB3
84811,BUD13
114049,BUD23
8896,BUD31
11149,BVES
154442,BVES-AS1
705,BYSL
9689,BZW1
101927795,BZW1-AS1
28969,BZW2
414152,C10orf105
399814,C10orf120
283080,C10orf126
387723,C10orf143
282966,C10orf53
414236,C10orf55
414157,C10orf62
256815,C10orf67
118461,C10orf71
100506769,C10orf71-AS1
80007,C10orf88
399815,C10orf88B
118611,C10orf90
79946,C10orf95
100505761,C10orf95-AS1
56673,C11orf16
29125,C11orf21
53838,C11orf24
143501,C11orf40
160298,C11orf42
91894,C11orf52
28970,C11orf54
10944,C11orf58
160140,C11orf65
83638,C11orf68
54494,C11orf71
254439,C11orf86
399947,C11orf87
100131378,C11orf91
387763,C11orf96
643037,C11orf97
102288414,C11orf98
57102,C12orf4
283461,C12orf40
374470,C12orf42
101929058,C12orf42-AS1
64897,C12orf43
160419,C12orf50
121273,C12orf54
115749,C12orf56
113246,C12orf57
144608,C12orf60
728858,C12orf71
387882,C12orf75
400073,C12orf76
647166,C13orf42
100507747,C13orf46
55017,C14orf119
56967,C14orf132
283579,C14orf178
400258,C14orf180
122525,C14orf28
317761,C14orf39
60686,C14orf93
145858,C15orf32
56905,C15orf39
123207,C15orf40
84419,C15orf48
145853,C15orf61
643338,C15orf62
123775,C16orf46
283897,C16orf54
404550,C16orf74
123970,C16orf78
162083,C16orf82
388284,C16orf86
388272,C16orf87
146556,C16orf89
646174,C16orf90
146378,C16orf92
100506581,C16orf95
101928659,C16orf95-DT
342346,C16orf96
388327,C17orf100
100130311,C17orf107
124944,C17orf49
146853,C17orf50
284018,C17orf58
339210,C17orf67
64149,C17orf75
284099,C17orf78
55028,C17orf80
100141515,C17orf99
83608,C18orf21
497661,C18orf32
162681,C18orf54
497259,C18orf61
644041,C18orf63
83636,C19orf12
147685,C19orf18
148223,C19orf25
64073,C19orf33
255809,C19orf38
84167,C19orf44
126526,C19orf47
84798,C19orf48P
28974,C19orf53
646457,C19orf67
55150,C19orf73
342918,C19orf81
147646,C19orf84
10438,C1D
56913,C1GALT1
29071,C1GALT1C1
728819,C1GALT1C1L
712,C1QA
713,C1QB
708,C1QBP
714,C1QC
10882,C1QL1
165257,C1QL2
389941,C1QL3
338761,C1QL4
114897,C1QTNF1
100507410,C1QTNF1-AS1
388581,C1QTNF12
114898,C1QTNF2
114899,C1QTNF3
100534612,C1QTNF3-AMACR
114900,C1QTNF4
114902,C1QTNF5
114904,C1QTNF6
114905,C1QTNF7
101929095,C1QTNF7-AS1
390664,C1QTNF8
338872,C1QTNF9
387911,C1QTNF9B
715,C1R
51279,C1RL
283314,C1RL-AS1
716,C1S
92346,C1orf105
79762,C1orf115
79098,C1orf116
127687,C1orf122
148345,C1orf127
128061,C1orf131
400757,C1orf141
388649,C1orf146
54991,C1orf159
128346,C1orf162
284498,C1orf167
102724659,C1orf167-AS1
339448,C1orf174
284546,C1orf185
84886,C1orf198
81563,C1orf21
149466,C1orf210
127703,C1orf216
400798,C1orf220
400793,C1orf226
79169,C1orf35
25912,C1orf43
79078,C1orf50
148423,C1orf52
388722,C1orf53
79630,C1orf54
54964,C1orf56
148304,C1orf74
127795,C1orf87
84970,C1orf94
717,C2
102060414,C2-AS1
128653,C20orf141
128864,C20orf144
140873,C20orf173
100128998,C20orf181
400831,C20orf202
284805,C20orf203
284739,C20orf204
140680,C20orf96
101928147,C21orf140
54058,C21orf58
56245,C21orf62
54067,C21orf62-AS1
54149,C21orf91
246312,C21orf91-OT1
150248,C22orf15
84645,C22orf23
25770,C22orf31
128977,C22orf39
150297,C22orf42
79640,C22orf46P
25966,C2CD2
9854,C2CD2L
26005,C2CD3
145741,C2CD4A
388125,C2CD4B
126567,C2CD4C
100191040,C2CD4D
100132111,C2CD4D-AS1
9847,C2CD5
151254,C2CD6
150590,C2orf15
84226,C2orf16
29798,C2orf27A
54980,C2orf42
79074,C2orf49
100506473,C2orf49-DT
130813,C2orf50
401027,C2orf66
388969,C2orf68
205327,C2orf69
257407,C2orf72
129852,C2orf73
339804,C2orf74
339803,C2orf74-DT
130355,C2orf76
388960,C2orf78
389073,C2orf80
388963,C2orf81
56918,C2orf83
84281,C2orf88
728537,C2orf92
718,C3
719,C3AR1
388503,C3P1
51161,C3orf18
84077,C3orf20
152065,C3orf22
285315,C3orf33
80111,C3orf36
285237,C3orf38
132200,C3orf49
79669,C3orf52
375341,C3orf62
285382,C3orf70
401097,C3orf80
646498,C3orf84
401081,C3orf85
102724231,C3orf86P
720,C4A
721,C4B
722,C4BPA
725,C4BPB
100293534,C4B_2
84103,C4orf17
55286,C4orf19
401152,C4orf3
132321,C4orf33
132989,C4orf36
201725,C4orf46
101241902,C4orf46P3
389197,C4orf50
646603,C4orf51
285556,C4orf54
727,C5
728,C5AR1
27202,C5AR2
56951,C5orf15
55322,C5orf22
134553,C5orf24
375444,C5orf34
389336,C5orf46
133491,C5orf47
100190949,C5orf52
133874,C5orf58
285679,C5orf60
401207,C5orf63
285668,C5orf64
100506526,C5orf64-AS1
101928448,C5orf67
729,C6
168090,C6orf118
387263,C6orf120
647024,C6orf132
221545,C6orf136
135398,C6orf141
387097,C6orf147
29113,C6orf15
206412,C6orf163
441150,C6orf226
57827,C6orf47
347744,C6orf52
352999,C6orf58
81688,C6orf62
221477,C6orf89
730,C7
79020,C7orf25
202865,C7orf33
84310,C7orf50
136288,C7orf57
731,C8A
732,C8B
733,C8G
65265,C8orf33
116328,C8orf34
286189,C8orf34-AS1
56260,C8orf44
100533105,C8orf44-SGK3
157773,C8orf48
541565,C8orf58
203076,C8orf74
84933,C8orf76
414919,C8orf82
100127983,C8orf88
100130301,C8orf89
735,C9
138724,C9orf131
401546,C9orf152
389766,C9orf153
158055,C9orf163
55071,C9orf40
257169,C9orf43
375759,C9orf50
138240,C9orf57
203228,C9orf72
51759,C9orf78
138241,C9orf85
759,CA1
56934,CA10
770,CA11
771,CA12
377677,CA13
23632,CA14
760,CA2
761,CA3
100996348,CA3-AS1
762,CA4
763,CA5A
11238,CA5B
340591,CA5BP1
765,CA6
766,CA7
767,CA8
768,CA9
79886,CAAP1
51719,CAB39
81617,CAB39L
219621,CABCOCO1
23523,CABIN1
91768,CABLES1
81928,CABLES2
9478,CABP1
101928300,CABP1-DT
51475,CABP2
57010,CABP4
56344,CABP5
164633,CABP7
85438,CABS1
26256,CABYR
11094,CACFD1
57685,CACHD1
773,CACNA1A
774,CACNA1B
775,CACNA1C
100652846,CACNA1C-AS1
100874235,CACNA1C-AS2
100874234,CACNA1C-AS4
100874369,CACNA1C-IT2
100874370,CACNA1C-IT3
776,CACNA1D
777,CACNA1E
778,CACNA1F
8913,CACNA1G
253962,CACNA1G-AS1
8912,CACNA1H
8911,CACNA1I
779,CACNA1S
781,CACNA2D1
101927356,CACNA2D1-AS1
9254,CACNA2D2
55799,CACNA2D3
100874237,CACNA2D3-AS1
93589,CACNA2D4
782,CACNB1
783,CACNB2
784,CACNB3
785,CACNB4
786,CACNG1
10369,CACNG2
10368,CACNG3
27092,CACNG4
27091,CACNG5
59285,CACNG6
59284,CACNG7
59283,CACNG8
58509,CACTIN
404665,CACTIN-AS1
143384,CACUL1
27101,CACYBP
790,CAD
23705,CADM1
253559,CADM2
100874038,CADM2-AS1
100874037,CADM2-AS2
57863,CADM3
100131825,CADM3-AS1
199731,CADM4
8618,CADPS
93664,CADPS2
285782,CAGE1
100526820,CAHM
793,CALB1
794,CALB2
796,CALCA
797,CALCB
57658,CALCOCO1
10241,CALCOCO2
799,CALCR
10203,CALCRL
800,CALD1
255022,CALHM1
51063,CALHM2
119395,CALHM3
221301,CALHM4
254228,CALHM5
441168,CALHM6
801,CALM1
805,CALM2
808,CALM3
810,CALML3
100132159,CALML3-AS1
91860,CALML4
51806,CALML5
163688,CALML6
83698,CALN1
811,CALR
125972,CALR3
813,CALU
50632,CALY
8536,CAMK1
57118,CAMK1D
57172,CAMK1G
815,CAMK2A
816,CAMK2B
817,CAMK2D
818,CAMK2G
55450,CAMK2N1
94032,CAMK2N2
814,CAMK4
84254,CAMKK1
10645,CAMKK2
79823,CAMKMT
79012,CAMKV
819,CAMLG
820,CAMP
157922,CAMSAP1
23271,CAMSAP2
57662,CAMSAP3
23261,CAMTA1
101928836,CAMTA1-AS1
102725193,CAMTA1-AS2
23125,CAMTA2
101927979,CAMTA2-AS1
55832,CAND1
100130460,CAND1.11
23066,CAND2
124583,CANT1
821,CANX
10487,CAP1
10486,CAP2
822,CAPG
823,CAPN1
728975,CAPN1-AS1
11132,CAPN10
101752400,CAPN10-DT
11131,CAPN11
147968,CAPN12
92291,CAPN13
440854,CAPN14
6650,CAPN15
824,CAPN2
825,CAPN3
726,CAPN5
827,CAPN6
23473,CAPN7
388743,CAPN8
10753,CAPN9
826,CAPNS1
84290,CAPNS2
4076,CAPRIN1
65981,CAPRIN2
828,CAPS
84698,CAPS2
133690,CAPSL
100506406,CAPSL-DT
829,CAPZA1
830,CAPZA2
93661,CAPZA3
832,CAPZB
29775,CARD10
84433,CARD11
101927256,CARD11-AS1
79092,CARD14
114769,CARD16
440068,CARD17P
59082,CARD18
84270,CARD19
84674,CARD6
22900,CARD8
100505812,CARD8-AS1
64170,CARD9
79800,CARF
23589,CARHSP1
10498,CARM1
102724566,CARMAL
55604,CARMIL1
146206,CARMIL2
90668,CARMIL3
728264,CARMN
138199,CARNMT1
101927380,CARNMT1-AS1
57571,CARNS1
833,CARS1
79587,CARS2
9607,CARTPT
100270680,CASC11
401237,CASC15
643714,CASC16
101928165,CASC17
101929110,CASC18
103021165,CASC19
255082,CASC2
101929244,CASC20
103021164,CASC21
283854,CASC22
103581031,CASC23
22794,CASC3
101929083,CASC6
727677,CASC8
101805492,CASC9
64921,CASD1
8573,CASK
57524,CASKIN1
57513,CASKIN2
834,CASP1
843,CASP10
100506742,CASP12
23581,CASP14
197350,CASP16P
835,CASP2
836,CASP3
837,CASP4
643733,CASP4LP
838,CASP5
839,CASP6
840,CASP7
841,CASP8
9994,CASP8AP2
842,CASP9
844,CASQ1
845,CASQ2
846,CASR
57091,CASS4
831,CAST
652968,CASTOR1
729438,CASTOR2
352954,CASTOR3P
54897,CASZ1
847,CAT
375307,CATIP
101928513,CATIP-AS1
103689911,CATIP-AS2
117144,CATSPER1
117155,CATSPER2
440278,CATSPER2P1
347732,CATSPER3
378807,CATSPER4
79820,CATSPERB
257062,CATSPERD
257044,CATSPERE
57828,CATSPERG
25858,CATSPERZ
857,CAV1
858,CAV2
859,CAV3
284119,CAVIN1
8436,CAVIN2
112464,CAVIN3
347273,CAVIN4
255057,CBARP
9139,CBFA2T2
863,CBFA2T3
865,CBFB
867,CBL
868,CBLB
23624,CBLC
2694,CBLIF
79872,CBLL1
101927974,CBLL1-AS1
158506,CBLL2
869,CBLN1
147381,CBLN2
643866,CBLN3
140689,CBLN4
873,CBR1
100133286,CBR1-AS1
874,CBR3
100506428,CBR3-AS1
84869,CBR4
875,CBS
10951,CBX1
84733,CBX2
11335,CBX3
645158,CBX3P2
8535,CBX4
23468,CBX5
23466,CBX6
23492,CBX7
57332,CBX8
25776,CBY1
220082,CBY2
646019,CBY3
54862,CC2D1A
200014,CC2D1B
57545,CC2D2A
387707,CC2D2B
55749,CCAR1
57805,CCAR2
100507056,CCAT1
101805488,CCAT2
147372,CCBE1
92922,CCDC102A
79839,CCDC102B
388389,CCDC103
29903,CCDC106
203260,CCDC107
256309,CCDC110
153733,CCDC112
29070,CCDC113
84317,CCDC115
164592,CCDC116
150275,CCDC117
151903,CCDC12
90060,CCDC120
79635,CCDC121
160857,CCDC122
115098,CCDC124
202243,CCDC125
90693,CCDC126
133957,CCDC127
152206,CCDC13
100874114,CCDC13-AS1
729083,CCDC13-AS2
79879,CCDC134
64753,CCDC136
339230,CCDC137
165055,CCDC138
64770,CCDC14
151278,CCDC140
285025,CCDC141
84865,CCDC142
9720,CCDC144A
284047,CCDC144BP
348254,CCDC144CP
339184,CCDC144NL
440416,CCDC144NL-AS1
57639,CCDC146
130940,CCDC148
554201,CCDC148-AS1
91050,CCDC149
80071,CCDC15
284992,CCDC150
100129792,CCDC152
283152,CCDC153
645811,CCDC154
550631,CCDC157
339965,CCDC158
126075,CCDC159
347475,CCDC160
221262,CCDC162P
126661,CCDC163
100130274,CCDC166
154467,CCDC167
643677,CCDC168
728591,CCDC169
100526761,CCDC169-SOHLH2
149483,CCDC17
80129,CCDC170
203238,CCDC171
374355,CCDC172
51244,CCDC174
729665,CCDC175
56936,CCDC177
374864,CCDC178
100500938,CCDC179
343099,CCDC18
100131564,CCDC18-AS1
100499483,CCDC180
57821,CCDC181
101927581,CCDC182
84960,CCDC183
100131193,CCDC183-AS1
387856,CCDC184
164127,CCDC185
55088,CCDC186
399693,CCDC187
388849,CCDC188
339512,CCDC190
57577,CCDC191
728586,CCDC192
440184,CCDC196
256369,CCDC197
55195,CCDC198
100874261,CCDC200
28952,CCDC22
149473,CCDC24
55246,CCDC25
148870,CCDC27
25901,CCDC28A
100507462,CCDC28A-AS1
79140,CCDC28B
83643,CCDC3
728621,CCDC30
90416,CCDC32
80125,CCDC33
91057,CCDC34
120935,CCDC38
339829,CCDC39
55036,CCDC40
146849,CCDC42
124808,CCDC43
57003,CCDC47
152137,CCDC50
79714,CCDC51
84692,CCDC54
101929579,CCDC54-AS1
284001,CCDC57
29080,CCDC59
8030,CCDC6
160777,CCDC60
729440,CCDC61
84660,CCDC62
160762,CCDC63
85478,CCDC65
285331,CCDC66
80323,CCDC68
26112,CCDC69
79741,CCDC7
83446,CCDC70
64925,CCDC71
168455,CCDC71L
493860,CCDC73
90557,CCDC74A
91409,CCDC74B
84318,CCDC77
124093,CCDC78
83987,CCDC8
151887,CCDC80
60494,CCDC81
79780,CCDC82
220047,CCDC83
114800,CCDC85A
11007,CCDC85B
317762,CCDC85C
79080,CCDC86
55231,CCDC87
55704,CCDC88A
283234,CCDC88B
440193,CCDC88C
220388,CCDC89
26093,CCDC9
60492,CCDC90B
55297,CCDC91
80212,CCDC92
101928991,CCDC92B
54520,CCDC93
257236,CCDC96
90324,CCDC97
388115,CCDC9B
196477,CCER1
643669,CCER2
54535,CCHCR1
881,CCIN
885,CCK
886,CCKAR
887,CCKBR
6346,CCL1
6356,CCL11
6357,CCL13
6358,CCL14
6359,CCL15
348249,CCL15-CCL14
6360,CCL16
6361,CCL17
6362,CCL18
6363,CCL19
6347,CCL2
6364,CCL20
6366,CCL21
6367,CCL22
6368,CCL23
6369,CCL24
6370,CCL25
10344,CCL26
10850,CCL27
56477,CCL28
6348,CCL3
102724850,CCL3-AS1
6349,CCL3L1
414062,CCL3L3
6351,CCL4
388372,CCL4L1
9560,CCL4L2
6352,CCL5
6354,CCL7
6355,CCL8
83605,CCM2
140706,CCM2L
3491,CCN1
1490,CCN2
4856,CCN3
8840,CCN4
8839,CCN5
8838,CCN6
8900,CCNA1
890,CCNA2
891,CCNB1
57820,CCNB1IP1
9133,CCNB2
85417,CCNB3
892,CCNC
595,CCND1
894,CCND2
103752584,CCND2-AS1
896,CCND3
23582,CCNDBP1
898,CCNE1
9134,CCNE2
899,CCNF
900,CCNG1
901,CCNG2
902,CCNH
10983,CCNI
645121,CCNI2
54619,CCNJ
79616,CCNJL
8812,CCNK
57018,CCNL1
81669,CCNL2
10309,CCNO
79935,CCNP
92002,CCNQ
904,CCNT1
905,CCNT2
100129961,CCNT2-AS1
219771,CCNY
151195,CCNYL1
102724485,CCNYL1B
414194,CCNYL2
102724928,CCNYL3
100129055,CCNYL4
641367,CCNYL6
9738,CCP110
9236,CCPG1
1230,CCR1
2826,CCR10
729230,CCR2
1232,CCR3
1233,CCR4
1234,CCR5
102724297,CCR5AS
1235,CCR6
1236,CCR7
1237,CCR8
10803,CCR9
9034,CCRL2
9973,CCS
126731,CCSAP
401145,CCSER1
54462,CCSER2
10576,CCT2
7203,CCT3
10575,CCT4
22948,CCT5
908,CCT6A
10693,CCT6B
643253,CCT6P1
643180,CCT6P3
10574,CCT7
10694,CCT8
150160,CCT8L2
51622,CCZ1
221960,CCZ1B
389538,CCZ1P-OR7E38P
9398,CD101
101929099,CD101-AS1
135228,CD109
101928489,CD109-AS1
929,CD14
977,CD151
11126,CD160
9332,CD163
283316,CD163L1
8763,CD164
388611,CD164L2
57126,CD177
4064,CD180
930,CD19
909,CD1A
910,CD1B
911,CD1C
912,CD1D
913,CD1E
914,CD2
4345,CD200
131450,CD200R1
344807,CD200R1L
50489,CD207
30835,CD209
933,CD22
10666,CD226
100133941,CD24
51744,CD244
919,CD247
57124,CD248
939,CD27
678655,CD27-AS1
29126,CD274
80381,CD276
940,CD28
23607,CD2AP
10421,CD2BP2
101928707,CD2BP2-DT
11314,CD300A
10871,CD300C
342510,CD300E
100130520,CD300H
124599,CD300LB
100131439,CD300LD
146723,CD300LD-AS1
146722,CD300LF
146894,CD300LG
9936,CD302
51293,CD320
945,CD33
947,CD34
948,CD36
951,CD37
952,CD38
915,CD3D
916,CD3E
917,CD3G
920,CD4
958,CD40
959,CD40LG
960,CD44
100507144,CD44-DT
4179,CD46
961,CD47
962,CD48
921,CD5
1043,CD52
963,CD53
1604,CD55
965,CD58
966,CD59
922,CD5L
923,CD6
967,CD63
968,CD68
969,CD69
924,CD7
970,CD70
971,CD72
972,CD74
973,CD79A
974,CD79B
941,CD80
975,CD81
101927682,CD81-AS1
3732,CD82
9308,CD83
8832,CD84
942,CD86
925,CD8A
926,CD8B
928,CD9
22918,CD93
10225,CD96
4267,CD99
83692,CD99L2
401577,CD99P1
978,CDA
81602,CDADC1
146059,CDAN1
8872,CDC123
8556,CDC14A
8555,CDC14B
168448,CDC14C
8881,CDC16
991,CDC20
166979,CDC20B
8697,CDC23
